track_n,line,lyric,track_title,album
15,38,"Whose laugh I could recognize anywhere(Hold on to the memories, they will hold on to you)",New Year's Day,Reputation
15,39,"Please don't ever become a stranger(Hold on to the memories, they will hold on to you)",New Year's Day,Reputation
15,40,Whose laugh I could recognize anywhere(I will hold on to you),New Year's Day,Reputation
1,NA,NA,...Ready for It?,Reputation
4,NA,NA,Don't Blame Me,Reputation
8,NA,NA,Gorgeous,Reputation
11,NA,NA,Dancing with Our Hands Tied,Reputation
12,NA,NA,Dress,Reputation
13,NA,NA,This is Why We Can’t Have Nice Things,Reputation
14,NA,NA,Call It What You Want,Reputation
3,1,We could leave the Christmas lights up 'til January,Lover,Reputation
3,2,"And this is our place, we make the rules",Lover,Reputation
3,3,"And there's a dazzling haze, a mysterious way about you, dear",Lover,Reputation
3,4,Have I known you 20 seconds or 20 years?,Lover,Reputation
3,5,Can I go where you go?,Lover,Reputation
3,6,Can we always be this close?,Lover,Reputation
